经度,纬度,硬件经度,硬件纬度,天气概况,温度,pm25值,云量,相对湿度,降水强度,风力,风向,时间
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:18
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:18
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:19
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,76.0,0.04,0.49,0.0,11.74,161.94,2017-12-22 11:19
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:20
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:20
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:21
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:21
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,76.0,0.04,0.49,0.0,11.51,161.55,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:22
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:22
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:23
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:23
121.50407,31.23674,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:24
121.51585,31.22019,121.51159732,31.22229685,晴天,12.0,67.0,0.02,0.49,0.0,11.61,162.02,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51213,31.20015,121.50773714,31.20221369,晴天,12.0,67.0,0.04,0.5,0.0,12.24,162.4,2017-12-22 11:24
121.50407,31.23674,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
121.51585,31.22019,121.49982792,31.23882266,晴天,12.0,67.0,0.01,0.49,0.0,11.29,161.92,2017-12-22 11:24
